trade_id,asset,timeframe,setup_type,setup_class,direction,management_mode,conviction_score,entry_price,entry_timestamp,exit_price,exit_timestamp,initial_risk_usd,realized_r,drawdown_tier_at_entry,cdc_qualifies_zero_tolerance
88f67ffc-e4a1-4f9b-b170-cda7668aca56,XRP,H1,MSB_DEEP,CONTINUATION,DOWN,AGGRESSIVE,2,1.3474,2026-05-25 02:00:00+00:00,1.356995663831346,2026-05-25 05:00:00+00:00,1476.4541560653888,-1.0,TIER_0,
170b5025-fba1-46c7-9bad-d9a18b4d4f2f,XRP,H1,SR_FLIP,CONTINUATION,DOWN,AGGRESSIVE,2,1.352,2026-05-26 12:00:00+00:00,1.33289186492413,2026-05-27 15:00:00+00:00,1432.1605313834268,2.1733881537950612,TIER_0,
642bd099-d370-4aa3-a875-54ae896a5759,XRP,H1,MSB_DEEP,CONTINUATION,DOWN,AGGRESSIVE,2,1.352,2026-05-26 12:00:00+00:00,1.2931918649241296,2026-05-28 07:00:00+00:00,2864.3210627668536,4.14379191108858,TIER_0,
4b96c93f-7c1f-4eb1-8e40-a6f2b39df722,XRP,H1,OPEN_DRIVE,REVERSAL,DOWN,AGGRESSIVE,2,1.3204,2026-05-27 18:00:00+00:00,1.2902261509780284,2026-05-28 07:00:00+00:00,2926.573877431685,2.687817853245254,TIER_0,
37ca65af-dc8a-4c37-af21-fc1b5e6a0f36,XRP,H1,SR_FLIP,CONTINUATION,DOWN,AGGRESSIVE,2,1.3161,2026-05-27 22:00:00+00:00,1.2926015358772516,2026-05-28 07:00:00+00:00,2926.573877431685,1.7276331389934618,TIER_0,
3e611b1d-f559-40ee-a2fc-a228c7301560,XRP,H1,SR_FLIP,CONTINUATION,DOWN,AGGRESSIVE,2,1.2889,2026-05-28 09:00:00+00:00,1.300950378084391,2026-05-28 14:00:00+00:00,2772.1438032219016,-1.0,TIER_0,
9db72a4e-0b78-4ffa-99a1-9c8645cc39b7,XRP,H1,OPEN_DRIVE,REVERSAL,DOWN,CONSERVATIVE,3,1.316,2026-05-28 20:00:00+00:00,1.331339139651437,2026-05-30 00:00:00+00:00,4075.051390736196,-0.5293367170666444,TIER_0,
c04af3fe-35cb-4634-9b50-b62dac9b30a5,XRP,H1,CDC,TRAP,DOWN,AGGRESSIVE,2,1.3278,2026-05-31 17:00:00+00:00,1.3362570517374859,2026-05-31 22:00:00+00:00,2673.5594406564605,-0.6773667758648338,TIER_0,
52c8b05e-0b94-472d-b4e5-e5958185adcb,XRP,H1,MSB_SHALLOW,CONTINUATION,DOWN,AGGRESSIVE,2,1.3278,2026-05-31 17:00:00+00:00,1.3286829516761558,2026-06-01 03:00:00+00:00,1336.7797203282303,-0.06465170471106849,TIER_1,
d535a551-18c0-4ced-bc94-9fe446d7ea5c,XRP,H1,OPEN_DRIVE,REVERSAL,DOWN,AGGRESSIVE,2,1.3303,2026-05-31 15:00:00+00:00,1.2905632079321416,2026-06-01 16:00:00+00:00,2673.5594406564605,4.751381573946198,TIER_1,
bb13a3cb-67ac-49dd-a790-1fd645fd04ba,XRP,H1,SR_FLIP,CONTINUATION,DOWN,AGGRESSIVE,2,1.3223,2026-06-01 05:00:00+00:00,1.2930265225908673,2026-06-01 16:00:00+00:00,658.9028330334008,2.703867023177555,TIER_1,
4c038c0f-e64c-44e6-b0de-a1a8cb7e926f,XRP,H1,MSB_DEEP,CONTINUATION,DOWN,AGGRESSIVE,2,1.3223,2026-06-01 05:00:00+00:00,1.2987265225908673,2026-06-01 17:00:00+00:00,1317.8056660668017,1.4264027583249523,TIER_0,
b741656d-e5e5-45fb-b7db-594fe50f44c4,XRP,H1,SR_FLIP,CONTINUATION,DOWN,AGGRESSIVE,2,1.2965,2026-06-01 19:00:00+00:00,1.2336053952331474,2026-06-02 17:00:00+00:00,2962.899498971928,5.4194280766253105,TIER_0,
a496b433-cf02-4366-a596-c99f06ab2b0d,XRP,H1,OPEN_DRIVE,REVERSAL,DOWN,AGGRESSIVE,2,1.2679,2026-06-02 06:00:00+00:00,1.23418286838027,2026-06-02 17:00:00+00:00,2962.899498971928,2.7675856429947423,TIER_0,
6533ffdd-c04b-4d78-9ed9-89f39bd77220,XRP,H1,CDC,TRAP,DOWN,AGGRESSIVE,2,1.2648,2026-06-02 09:00:00+00:00,1.2340052047491357,2026-06-02 17:00:00+00:00,2962.899498971928,2.565120370236195,TIER_0,
73aec350-16e0-42a4-bd67-126a96c6b578,XRP,H1,CDC,TRAP,DOWN,AGGRESSIVE,2,1.2242,2026-06-02 19:00:00+00:00,1.2246,2026-06-03 00:00:00+00:00,2676.045116615503,-0.023496046169784065,TIER_0,
9b1e1dbe-ff61-4376-93bb-b3467f97962b,XRP,H1,OPEN_DRIVE,REVERSAL,DOWN,AGGRESSIVE,2,1.201,2026-06-02 23:00:00+00:00,1.2194023804544998,2026-06-03 00:00:00+00:00,2676.045116615503,-1.0,TIER_0,
537df4a9-b2dd-400a-b760-65656cf2631b,XRP,H1,MSB_SHALLOW,CONTINUATION,DOWN,AGGRESSIVE,2,1.2242,2026-06-02 19:00:00+00:00,1.2258261392521794,2026-06-03 05:00:00+00:00,1338.0225583077515,-0.03250709005163699,TIER_0,
ac1cf3f7-f4a8-4bb5-8157-59859f304119,XRP,H1,MSB_DEEP,CONTINUATION,DOWN,AGGRESSIVE,2,1.2428,2026-06-03 09:00:00+00:00,1.2117022513978666,2026-06-03 21:00:00+00:00,1310.1983901475323,1.7468435821471435,TIER_1,
ba8e356c-335d-464b-b887-42362d237379,XRP,H1,OPEN_DRIVE,REVERSAL,UP,AGGRESSIVE,2,1.2185,2026-06-03 22:00:00+00:00,1.1998556845067403,2026-06-04 00:00:00+00:00,2666.171013278439,-1.0,TIER_0,
